"ï»¿""Plot Title: OM_WL3""",,,,,,,,
#,"Date Time, GMT-07:00","Abs Pres, kPa (LGR S/N: 20389410, SEN S/N: 20389410)","Temp, Â°C (LGR S/N: 20389410, SEN S/N: 20389410)",Coupler Detached (LGR S/N: 20389410),Coupler Attached (LGR S/N: 20389410),Host Connected (LGR S/N: 20389410),Stopped (LGR S/N: 20389410),End Of File (LGR S/N: 20389410)
1413,9/5/18 11:40,97.127,24.545,,,,,
1414,9/5/18 11:45,97.147,24.641,,,,,
1415,9/5/18 11:50,97.132,24.738,,,,,
1416,9/5/18 11:55,97.117,24.835,,,,,
1417,9/5/18 12:00,97.102,24.931,,,,,
1418,9/5/18 12:05,97.102,24.931,,,,,
1419,9/5/18 12:10,97.087,25.028,,,,,
1420,9/5/18 12:15,97.108,25.125,,,,,
1421,9/5/18 12:20,97.09,25.125,,,,,
1422,9/5/18 12:25,97.075,25.222,,,,,
1423,9/5/18 12:30,97.078,25.319,,,,,
1424,9/5/18 12:35,97.06,25.319,,,,,
1425,9/5/18 12:40,97.045,25.416,,,,,
1426,9/5/18 12:45,97.048,25.513,,,,,
1427,9/5/18 12:50,97.03,25.513,,,,,
1428,9/5/18 12:55,97.033,25.61,,,,,
1429,9/5/18 13:00,97.036,25.708,,,,,
1430,9/5/18 13:05,97.021,25.805,,,,,
1431,9/5/18 13:10,97.021,25.805,,,,,
1432,9/5/18 13:15,97.024,25.902,,,,,
1433,9/5/18 13:20,97.009,26,,,,,
1434,9/5/18 13:25,97.012,26.097,,,,,
1435,9/5/18 13:30,97.015,26.195,,,,,
1436,9/5/18 13:35,97,26.292,,,,,
1437,9/5/18 13:40,96.97,26.488,,,,,
1438,9/5/18 13:45,96.975,26.683,,,,,
1439,9/5/18 13:50,96.978,26.781,,,,,
1440,9/5/18 13:55,96.981,26.879,,,,,
1441,9/5/18 14:00,96.963,26.879,,,,,
1442,9/5/18 14:05,96.963,26.879,,,,,
1443,9/5/18 14:10,96.966,26.977,,,,,
1444,9/5/18 14:15,96.948,26.977,,,,,
1445,9/5/18 14:20,96.948,26.977,,,,,
1446,9/5/18 14:25,96.948,26.977,,,,,
1447,9/5/18 14:30,96.91,26.879,,,,,
1448,9/5/18 14:35,96.91,26.879,,,,,
1449,9/5/18 14:40,96.913,26.977,,,,,
1450,9/5/18 14:45,96.916,27.075,,,,,
1451,9/5/18 14:50,96.901,27.173,,,,,
1452,9/5/18 14:55,96.904,27.272,,,,,
1453,9/5/18 15:00,96.907,27.37,,,,,
1454,9/5/18 15:05,96.912,27.567,,,,,
1455,9/5/18 15:10,96.897,27.665,,,,,
1456,9/5/18 15:15,96.883,27.764,,,,,
1457,9/5/18 15:20,96.885,27.862,,,,,
1458,9/5/18 15:25,96.871,27.961,,,,,
1459,9/5/18 15:30,96.876,28.159,,,,,
1460,9/5/18 15:35,96.861,28.258,,,,,
1461,9/5/18 15:40,96.864,28.357,,,,,
1462,9/5/18 15:45,96.849,28.456,,,,,
1463,9/5/18 15:50,96.849,28.456,,,,,
1464,9/5/18 15:55,96.849,28.456,,,,,
1465,9/5/18 16:00,96.847,28.357,,,,,
1466,9/5/18 16:05,96.826,28.258,,,,,
1467,9/5/18 16:10,96.82,28.06,,,,,
1468,9/5/18 16:15,96.817,27.961,,,,,
1469,9/5/18 16:20,96.814,27.862,,,,,
1470,9/5/18 16:25,96.814,27.862,,,,,
1471,9/5/18 16:30,96.812,27.764,,,,,
1472,9/5/18 16:35,96.809,27.665,,,,,
1473,9/5/18 16:40,96.806,27.567,,,,,
1474,9/5/18 16:45,96.821,27.468,,,,,
1475,9/5/18 16:50,96.803,27.468,,,,,
1476,9/5/18 16:55,96.818,27.37,,,,,
1477,9/5/18 17:00,96.8,27.37,,,,,
1478,9/5/18 17:05,96.815,27.272,,,,,
1479,9/5/18 17:10,96.815,27.272,,,,,
1480,9/5/18 17:15,96.795,27.173,,,,,
1481,9/5/18 17:20,96.792,27.075,,,,,
1482,9/5/18 17:25,96.809,27.075,,,,,
1483,9/5/18 17:30,96.807,26.977,,,,,
1484,9/5/18 17:35,96.789,26.977,,,,,
1485,9/5/18 17:40,96.789,26.977,,,,,
1486,9/5/18 17:45,96.807,26.977,,,,,
1487,9/5/18 17:50,96.807,26.977,,,,,
1488,9/5/18 17:55,96.807,26.977,,,,,
1489,9/5/18 18:00,96.807,26.977,,,,,
1490,9/5/18 18:05,96.804,26.879,,,,,
1491,9/5/18 18:10,96.804,26.879,,,,,
1492,9/5/18 18:15,96.804,26.879,,,,,
1493,9/5/18 18:20,96.801,26.781,,,,,
1494,9/5/18 18:25,96.801,26.781,,,,,
1495,9/5/18 18:30,96.816,26.683,,,,,
1496,9/5/18 18:35,96.813,26.585,,,,,
1497,9/5/18 18:40,96.831,26.585,,,,,
1498,9/5/18 18:45,96.828,26.488,,,,,
1499,9/5/18 18:50,96.828,26.488,,,,,
1500,9/5/18 18:55,96.825,26.39,,,,,
1501,9/5/18 19:00,96.825,26.39,,,,,
1502,9/5/18 19:05,96.843,26.39,,,,,
1503,9/5/18 19:10,96.84,26.292,,,,,
1504,9/5/18 19:15,96.822,26.292,,,,,
1505,9/5/18 19:20,96.858,26.292,,,,,
1506,9/5/18 19:25,96.858,26.292,,,,,
1507,9/5/18 19:30,96.876,26.292,,,,,
1508,9/5/18 19:35,96.873,26.195,,,,,
1509,9/5/18 19:40,96.873,26.195,,,,,
1510,9/5/18 19:45,96.891,26.195,,,,,
1511,9/5/18 19:50,96.891,26.195,,,,,
1512,9/5/18 19:55,96.888,26.097,,,,,
1513,9/5/18 20:00,96.923,26.097,,,,,
1514,9/5/18 20:05,96.923,26.097,,,,,
1515,9/5/18 20:10,96.938,26,,,,,
1516,9/5/18 20:15,96.92,26,,,,,
1517,9/5/18 20:20,96.938,26,,,,,
1518,9/5/18 20:25,96.935,25.902,,,,,
1519,9/5/18 20:30,96.971,25.902,,,,,
1520,9/5/18 20:35,96.953,25.902,,,,,
1521,9/5/18 20:40,96.95,25.805,,,,,
1522,9/5/18 20:45,96.968,25.805,,,,,
1523,9/5/18 20:50,96.965,25.708,,,,,
1524,9/5/18 20:55,96.947,25.708,,,,,
1525,9/5/18 21:00,96.947,25.708,,,,,
1526,9/5/18 21:05,96.962,25.61,,,,,
1527,9/5/18 21:10,96.962,25.61,,,,,
1528,9/5/18 21:15,96.962,25.61,,,,,
1529,9/5/18 21:20,96.942,25.513,,,,,
1530,9/5/18 21:25,96.942,25.513,,,,,
1531,9/5/18 21:30,96.96,25.513,,,,,
1532,9/5/18 21:35,96.939,25.416,,,,,
1533,9/5/18 21:40,96.957,25.416,,,,,
1534,9/5/18 21:45,96.975,25.416,,,,,
1535,9/5/18 21:50,96.975,25.416,,,,,
1536,9/5/18 21:55,96.972,25.319,,,,,
1537,9/5/18 22:00,96.972,25.319,,,,,
1538,9/5/18 22:05,96.989,25.319,,,,,
1539,9/5/18 22:10,96.969,25.222,,,,,
1540,9/5/18 22:15,96.969,25.222,,,,,
1541,9/5/18 22:20,96.969,25.222,,,,,
1542,9/5/18 22:25,96.966,25.125,,,,,
1543,9/5/18 22:30,96.966,25.125,,,,,
1544,9/5/18 22:35,96.984,25.125,,,,,
1545,9/5/18 22:40,96.963,25.028,,,,,
1546,9/5/18 22:45,96.981,25.028,,,,,
1547,9/5/18 22:50,96.981,25.028,,,,,
1548,9/5/18 22:55,96.981,25.028,,,,,
1549,9/5/18 23:00,96.996,24.931,,,,,
1550,9/5/18 23:05,96.996,24.931,,,,,
1551,9/5/18 23:10,97.014,24.931,,,,,
1552,9/5/18 23:15,97.011,24.835,,,,,
1553,9/5/18 23:20,97.011,24.835,,,,,
1554,9/5/18 23:25,97.011,24.835,,,,,
1555,9/5/18 23:30,97.011,24.835,,,,,
1556,9/5/18 23:35,97.026,24.738,,,,,
1557,9/5/18 23:40,97.044,24.738,,,,,
1558,9/5/18 23:45,97.044,24.738,,,,,
1559,9/5/18 23:50,97.044,24.738,,,,,
1560,9/5/18 23:55,97.041,24.641,,,,,
1561,9/6/18 0:00,97.059,24.641,,,,,
1562,9/6/18 0:05,97.059,24.641,,,,,
1563,9/6/18 0:10,97.076,24.641,,,,,
1564,9/6/18 0:15,97.091,24.545,,,,,
1565,9/6/18 0:20,97.074,24.545,,,,,
1566,9/6/18 0:25,97.074,24.545,,,,,
1567,9/6/18 0:30,97.056,24.545,,,,,
1568,9/6/18 0:35,97.074,24.545,,,,,
1569,9/6/18 0:40,97.053,24.448,,,,,
1570,9/6/18 0:45,97.053,24.448,,,,,
1571,9/6/18 0:50,97.071,24.448,,,,,
1572,9/6/18 0:55,97.071,24.448,,,,,
1573,9/6/18 1:00,97.053,24.448,,,,,
1574,9/6/18 1:05,97.05,24.351,,,,,
1575,9/6/18 1:10,97.05,24.351,,,,,
1576,9/6/18 1:15,97.086,24.351,,,,,
1577,9/6/18 1:20,97.05,24.351,,,,,
1578,9/6/18 1:25,97.048,24.255,,,,,
1579,9/6/18 1:30,97.065,24.255,,,,,
1580,9/6/18 1:35,97.065,24.255,,,,,
1581,9/6/18 1:40,97.065,24.255,,,,,
1582,9/6/18 1:45,97.065,24.255,,,,,
1583,9/6/18 1:50,97.063,24.158,,,,,
1584,9/6/18 1:55,97.063,24.158,,,,,
1585,9/6/18 2:00,97.063,24.158,,,,,
1586,9/6/18 2:05,97.063,24.158,,,,,
1587,9/6/18 2:10,97.063,24.158,,,,,
1588,9/6/18 2:15,97.06,24.062,,,,,
1589,9/6/18 2:20,97.06,24.062,,,,,
1590,9/6/18 2:25,97.06,24.062,,,,,
1591,9/6/18 2:30,97.06,24.062,,,,,
1592,9/6/18 2:35,97.078,24.062,,,,,
1593,9/6/18 2:40,97.075,23.966,,,,,
1594,9/6/18 2:45,97.075,23.966,,,,,
1595,9/6/18 2:50,97.057,23.966,,,,,
1596,9/6/18 2:55,97.057,23.966,,,,,
1597,9/6/18 3:00,97.075,23.966,,,,,
1598,9/6/18 3:05,97.072,23.869,,,,,
1599,9/6/18 3:10,97.072,23.869,,,,,
1600,9/6/18 3:15,97.09,23.869,,,,,
1601,9/6/18 3:20,97.072,23.869,,,,,
1602,9/6/18 3:25,97.069,23.773,,,,,
1603,9/6/18 3:30,97.069,23.773,,,,,
1604,9/6/18 3:35,97.087,23.773,,,,,
1605,9/6/18 3:40,97.087,23.773,,,,,
1606,9/6/18 3:45,97.067,23.677,,,,,
1607,9/6/18 3:50,97.084,23.677,,,,,
1608,9/6/18 3:55,97.084,23.677,,,,,
1609,9/6/18 4:00,97.084,23.677,,,,,
1610,9/6/18 4:05,97.084,23.677,,,,,
1611,9/6/18 4:10,97.084,23.677,,,,,
1612,9/6/18 4:15,97.082,23.581,,,,,
1613,9/6/18 4:20,97.082,23.581,,,,,
1614,9/6/18 4:25,97.064,23.581,,,,,
1615,9/6/18 4:30,97.082,23.581,,,,,
1616,9/6/18 4:35,97.097,23.484,,,,,
1617,9/6/18 4:40,97.097,23.484,,,,,
1618,9/6/18 4:45,97.114,23.484,,,,,
1619,9/6/18 4:50,97.097,23.484,,,,,
1620,9/6/18 4:55,97.114,23.484,,,,,
1621,9/6/18 5:00,97.129,23.388,,,,,
1622,9/6/18 5:05,97.129,23.388,,,,,
1623,9/6/18 5:10,97.129,23.388,,,,,
1624,9/6/18 5:15,97.129,23.388,,,,,
1625,9/6/18 5:20,97.147,23.388,,,,,
1626,9/6/18 5:25,97.147,23.388,,,,,
1627,9/6/18 5:30,97.162,23.292,,,,,
1628,9/6/18 5:35,97.162,23.292,,,,,
1629,9/6/18 5:40,97.162,23.292,,,,,
1630,9/6/18 5:45,97.162,23.292,,,,,
1631,9/6/18 5:50,97.18,23.292,,,,,
1632,9/6/18 5:55,97.159,23.196,,,,,
1633,9/6/18 6:00,97.177,23.196,,,,,
1634,9/6/18 6:05,97.195,23.196,,,,,
1635,9/6/18 6:10,97.195,23.196,,,,,
1636,9/6/18 6:15,97.23,23.196,,,,,
1637,9/6/18 6:20,97.227,23.1,,,,,
1638,9/6/18 6:25,97.227,23.1,,,,,
1639,9/6/18 6:30,97.245,23.1,,,,,
1640,9/6/18 6:35,97.227,23.1,,,,,
1641,9/6/18 6:40,97.245,23.1,,,,,
1642,9/6/18 6:45,97.245,23.1,,,,,
1643,9/6/18 6:50,97.281,23.1,,,,,
1644,9/6/18 6:55,97.281,23.1,,,,,
1645,9/6/18 7:00,97.281,23.1,,,,,
1646,9/6/18 7:05,97.278,23.004,,,,,
1647,9/6/18 7:10,97.278,23.004,,,,,
1648,9/6/18 7:15,97.26,23.004,,,,,
1649,9/6/18 7:20,97.26,23.004,,,,,
1650,9/6/18 7:25,97.296,23.004,,,,,
1651,9/6/18 7:30,97.296,23.004,,,,,
1652,9/6/18 7:35,97.296,23.004,,,,,
1653,9/6/18 7:40,97.296,23.004,,,,,
1654,9/6/18 7:45,97.298,23.1,,,,,
1655,9/6/18 7:50,97.298,23.1,,,,,
1656,9/6/18 7:55,97.316,23.1,,,,,
1657,9/6/18 8:00,97.316,23.1,,,,,
1658,9/6/18 8:05,97.298,23.1,,,,,
1659,9/6/18 8:10,97.316,23.1,,,,,
1660,9/6/18 8:15,97.316,23.1,,,,,
1661,9/6/18 8:20,97.337,23.196,,,,,
1662,9/6/18 8:25,97.319,23.196,,,,,
1663,9/6/18 8:30,97.319,23.196,,,,,
1664,9/6/18 8:35,97.319,23.196,,,,,
1665,9/6/18 8:40,97.319,23.196,,,,,
1666,9/6/18 8:45,97.319,23.196,,,,,
1667,9/6/18 8:50,97.319,23.196,,,,,
1668,9/6/18 8:55,97.304,23.292,,,,,
1669,9/6/18 9:00,97.322,23.292,,,,,
1670,9/6/18 9:05,97.339,23.292,,,,,
1671,9/6/18 9:10,97.322,23.292,,,,,
1672,9/6/18 9:15,97.339,23.292,,,,,
1673,9/6/18 9:20,97.339,23.292,,,,,
1674,9/6/18 9:25,97.339,23.292,,,,,
1675,9/6/18 9:30,97.342,23.388,,,,,
1676,9/6/18 9:35,97.342,23.388,,,,,
1677,9/6/18 9:40,97.342,23.388,,,,,
1678,9/6/18 9:45,97.342,23.388,,,,,
1679,9/6/18 9:50,97.324,23.388,,,,,
1680,9/6/18 9:55,97.345,23.484,,,,,
1681,9/6/18 10:00,97.345,23.484,,,,,
1682,9/6/18 10:05,97.327,23.484,,,,,
1683,9/6/18 10:10,97.327,23.484,,,,,
1684,9/6/18 10:15,97.33,23.581,,,,,
1685,9/6/18 10:20,97.294,23.581,,,,,
1686,9/6/18 10:25,97.312,23.581,,,,,
1687,9/6/18 10:30,97.297,23.677,,,,,
1688,9/6/18 10:35,97.315,23.677,,,,,
1689,9/6/18 10:40,97.317,23.773,,,,,
1690,9/6/18 10:45,97.317,23.773,,,,,
1691,9/6/18 10:50,97.3,23.773,,,,,
1692,9/6/18 10:55,97.302,23.869,,,,,
1693,9/6/18 11:00,97.285,23.869,,,,,
1694,9/6/18 11:05,97.288,23.966,,,,,
1695,9/6/18 11:10,97.29,24.062,,,,,
1696,9/6/18 11:15,97.293,24.158,,,,,
1697,9/6/18 11:20,97.275,24.158,,,,,
1698,9/6/18 11:25,97.26,24.255,,,,,
1699,9/6/18 11:30,97.263,24.351,,,,,
1700,9/6/18 11:35,97.266,24.448,,,,,
1701,9/6/18 11:40,97.251,24.545,,,,,
1702,9/6/18 11:45,97.251,24.545,,,,,
1703,9/6/18 11:50,97.254,24.641,,,,,
1704,9/6/18 11:55,97.254,24.641,,,,,
1705,9/6/18 12:00,97.239,24.738,,,,,
1706,9/6/18 12:05,97.239,24.738,,,,,
1707,9/6/18 12:10,97.224,24.835,,,,,
1708,9/6/18 12:15,97.206,24.835,,,,,
1709,9/6/18 12:20,97.209,24.931,,,,,
1710,9/6/18 12:25,97.191,24.931,,,,,
1711,9/6/18 12:30,97.191,24.931,,,,,
1712,9/6/18 12:35,97.173,24.931,,,,,
1713,9/6/18 12:40,97.173,24.931,,,,,
1714,9/6/18 12:45,97.173,24.931,,,,,
1715,9/6/18 12:50,97.173,24.931,,,,,
1716,9/6/18 12:55,97.173,24.931,,,,,
1717,9/6/18 13:00,97.156,24.931,,,,,
1718,9/6/18 13:05,97.138,24.931,,,,,
1719,9/6/18 13:10,97.138,24.931,,,,,
1720,9/6/18 13:15,97.12,24.931,,,,,
1721,9/6/18 13:20,97.105,25.028,,,,,
1722,9/6/18 13:25,97.105,25.028,,,,,
1723,9/6/18 13:30,97.09,25.125,,,,,
1724,9/6/18 13:35,97.073,25.125,,,,,
1725,9/6/18 13:40,97.078,25.319,,,,,
1726,9/6/18 13:45,97.063,25.416,,,,,
1727,9/6/18 13:50,97.063,25.416,,,,,
1728,9/6/18 13:55,97.066,25.513,,,,,
1729,9/6/18 14:00,97.051,25.61,,,,,
1730,9/6/18 14:05,97.036,25.708,,,,,
1731,9/6/18 14:10,97.054,25.708,,,,,
1732,9/6/18 14:15,97.039,25.805,,,,,
1733,9/6/18 14:20,97.042,25.902,,,,,
1734,9/6/18 14:25,97.027,26,,,,,
1735,9/6/18 14:30,97.03,26.097,,,,,
1736,9/6/18 14:35,97.015,26.195,,,,,
1737,9/6/18 14:40,97.015,26.195,,,,,
1738,9/6/18 14:45,97,26.292,,,,,
1739,9/6/18 14:50,97.002,26.39,,,,,
1740,9/6/18 14:55,96.967,26.39,,,,,
1741,9/6/18 15:00,96.97,26.488,,,,,
1742,9/6/18 15:05,96.973,26.585,,,,,
1743,9/6/18 15:10,96.958,26.683,,,,,
1744,9/6/18 15:15,96.94,26.683,,,,,
1745,9/6/18 15:20,96.961,26.781,,,,,
1746,9/6/18 15:25,96.946,26.879,,,,,
1747,9/6/18 15:30,96.931,26.977,,,,,
1748,9/6/18 15:35,96.934,27.075,,,,,
1749,9/6/18 15:40,96.919,27.173,,,,,
1750,9/6/18 15:45,96.919,27.173,,,,,
1751,9/6/18 15:50,96.901,27.173,,,,,
1752,9/6/18 15:55,96.913,26.977,,,,,
1753,9/6/18 16:00,96.91,26.879,,,,,
1754,9/6/18 16:05,96.905,26.683,,,,,
1755,9/6/18 16:10,96.884,26.585,,,,,
1756,9/6/18 16:15,96.878,26.39,,,,,
1757,9/6/18 16:20,96.876,26.292,,,,,
1758,9/6/18 16:25,96.873,26.195,,,,,
1759,9/6/18 16:30,96.888,26.097,,,,,
1760,9/6/18 16:35,96.867,26,,,,,
1761,9/6/18 16:40,96.864,25.902,,,,,
1762,9/6/18 16:45,96.877,25.708,,,,,
1763,9/6/18 16:50,96.859,25.708,,,,,
1764,9/6/18 16:55,96.856,25.61,,,,,
1765,9/6/18 17:00,96.853,25.513,,,,,
1766,9/6/18 17:05,96.868,25.416,,,,,
1767,9/6/18 17:10,96.848,25.319,,,,,
1768,9/6/18 17:15,96.845,25.222,,,,,
1769,9/6/18 17:20,96.842,25.125,,,,,
1770,9/6/18 17:25,96.839,25.028,,,,,
1771,9/6/18 17:30,96.839,25.028,,,,,
1772,9/6/18 17:35,96.837,24.931,,,,,
1773,9/6/18 17:40,96.837,24.931,,,,,
1774,9/6/18 17:45,96.819,24.931,,,,,
1775,9/6/18 17:50,96.834,24.835,,,,,
1776,9/6/18 17:55,96.834,24.835,,,,,
1777,9/6/18 18:00,96.831,24.738,,,,,
1778,9/6/18 18:05,96.849,24.738,,,,,
1779,9/6/18 18:10,96.846,24.641,,,,,
1780,9/6/18 18:15,96.843,24.545,,,,,
1781,9/6/18 18:20,96.841,24.448,,,,,
1782,9/6/18 18:25,96.841,24.448,,,,,
1783,9/6/18 18:30,96.838,24.351,,,,,
1784,9/6/18 18:35,96.835,24.255,,,,,
1785,9/6/18 18:40,96.832,24.158,,,,,
1786,9/6/18 18:45,96.847,24.062,,,,,
1787,9/6/18 18:50,96.847,24.062,,,,,
1788,9/6/18 18:55,96.845,23.966,,,,,
1789,9/6/18 19:00,96.845,23.966,,,,,
1790,9/6/18 19:05,96.842,23.869,,,,,
1791,9/6/18 19:10,96.842,23.869,,,,,
1792,9/6/18 19:15,96.842,23.869,,,,,
1793,9/6/18 19:20,96.857,23.773,,,,,
1794,9/6/18 19:25,96.857,23.773,,,,,
1795,9/6/18 19:30,96.857,23.773,,,,,
1796,9/6/18 19:35,96.854,23.677,,,,,
1797,9/6/18 19:40,96.854,23.677,,,,,
1798,9/6/18 19:45,96.869,23.581,,,,,
1799,9/6/18 19:50,96.869,23.581,,,,,
1800,9/6/18 19:55,96.884,23.484,,,,,
1801,9/6/18 20:00,96.902,23.484,,,,,
1802,9/6/18 20:05,96.902,23.484,,,,,
1803,9/6/18 20:10,96.899,23.388,,,,,
1804,9/6/18 20:15,96.899,23.388,,,,,
1805,9/6/18 20:20,96.917,23.388,,,,,
1806,9/6/18 20:25,96.896,23.292,,,,,
1807,9/6/18 20:30,96.914,23.292,,,,,
1808,9/6/18 20:35,96.914,23.292,,,,,
1809,9/6/18 20:40,96.914,23.292,,,,,
1810,9/6/18 20:45,96.929,23.196,,,,,
1811,9/6/18 20:50,96.947,23.196,,,,,
1812,9/6/18 20:55,96.929,23.196,,,,,
1813,9/6/18 21:00,96.926,23.1,,,,,
1814,9/6/18 21:05,96.944,23.1,,,,,
1815,9/6/18 21:10,96.944,23.1,,,,,
1816,9/6/18 21:15,96.944,23.1,,,,,
1817,9/6/18 21:20,96.941,23.004,,,,,
1818,9/6/18 21:25,96.941,23.004,,,,,
1819,9/6/18 21:30,96.941,23.004,,,,,
1820,9/6/18 21:35,96.941,23.004,,,,,
1821,9/6/18 21:40,96.959,23.004,,,,,
1822,9/6/18 21:45,96.977,23.004,,,,,
1823,9/6/18 21:50,96.956,22.908,,,,,
1824,9/6/18 21:55,96.956,22.908,,,,,
1825,9/6/18 22:00,96.974,22.908,,,,,
1826,9/6/18 22:05,96.974,22.908,,,,,
1827,9/6/18 22:10,96.974,22.908,,,,,
1828,9/6/18 22:15,96.974,22.908,,,,,
1829,9/6/18 22:20,96.989,22.812,,,,,
1830,9/6/18 22:25,96.971,22.812,,,,,
1831,9/6/18 22:30,96.989,22.812,,,,,
1832,9/6/18 22:35,96.989,22.812,,,,,
1833,9/6/18 22:40,96.989,22.812,,,,,
1834,9/6/18 22:45,96.971,22.812,,,,,
1835,9/6/18 22:50,96.971,22.812,,,,,
1836,9/6/18 22:55,96.989,22.812,,,,,
1837,9/6/18 23:00,96.986,22.717,,,,,
1838,9/6/18 23:05,96.986,22.717,,,,,
1839,9/6/18 23:10,97.004,22.717,,,,,
1840,9/6/18 23:15,97.004,22.717,,,,,
1841,9/6/18 23:20,97.004,22.717,,,,,
1842,9/6/18 23:25,97.022,22.717,,,,,
1843,9/6/18 23:30,97.004,22.717,,,,,
1844,9/6/18 23:35,97.022,22.717,,,,,
1845,9/6/18 23:40,97.004,22.717,,,,,
1846,9/6/18 23:45,97.004,22.717,,,,,
1847,9/6/18 23:50,97.004,22.717,,,,,
1848,9/6/18 23:55,97.004,22.717,,,,,
1849,9/7/18 0:00,97.001,22.621,,,,,
1850,9/7/18 0:05,97.019,22.621,,,,,
1851,9/7/18 0:10,97.019,22.621,,,,,
1852,9/7/18 0:15,97.019,22.621,,,,,
1853,9/7/18 0:20,97.037,22.621,,,,,
1854,9/7/18 0:25,97.019,22.621,,,,,
1855,9/7/18 0:30,97.019,22.621,,,,,
1856,9/7/18 0:35,97.037,22.621,,,,,
1857,9/7/18 0:40,97.019,22.621,,,,,
1858,9/7/18 0:45,97.037,22.621,,,,,
1859,9/7/18 0:50,97.037,22.621,,,,,
1860,9/7/18 0:55,97.052,22.525,,,,,
1861,9/7/18 1:00,97.034,22.525,,,,,
1862,9/7/18 1:05,97.016,22.525,,,,,
1863,9/7/18 1:10,97.034,22.525,,,,,
1864,9/7/18 1:15,97.034,22.525,,,,,
1865,9/7/18 1:20,97.034,22.525,,,,,
1866,9/7/18 1:25,97.034,22.525,,,,,
1867,9/7/18 1:30,97.016,22.525,,,,,
1868,9/7/18 1:35,97.014,22.429,,,,,
1869,9/7/18 1:40,97.031,22.429,,,,,
1870,9/7/18 1:45,97.014,22.429,,,,,
1871,9/7/18 1:50,97.031,22.429,,,,,
1872,9/7/18 1:55,97.049,22.429,,,,,
1873,9/7/18 2:00,97.049,22.429,,,,,
1874,9/7/18 2:05,97.049,22.429,,,,,
1875,9/7/18 2:10,97.049,22.429,,,,,
1876,9/7/18 2:15,97.046,22.333,,,,,
1877,9/7/18 2:20,97.046,22.333,,,,,
1878,9/7/18 2:25,97.046,22.333,,,,,
1879,9/7/18 2:30,97.046,22.333,,,,,
1880,9/7/18 2:35,97.046,22.333,,,,,
1881,9/7/18 2:40,97.046,22.333,,,,,
1882,9/7/18 2:45,97.029,22.333,,,,,
1883,9/7/18 2:50,97.044,22.238,,,,,
1884,9/7/18 2:55,97.026,22.238,,,,,
1885,9/7/18 3:00,97.044,22.238,,,,,
1886,9/7/18 3:05,97.044,22.238,,,,,
1887,9/7/18 3:10,97.026,22.238,,,,,
1888,9/7/18 3:15,97.026,22.238,,,,,
1889,9/7/18 3:20,97.026,22.238,,,,,
1890,9/7/18 3:25,97.044,22.238,,,,,
1891,9/7/18 3:30,97.023,22.142,,,,,
1892,9/7/18 3:35,97.023,22.142,,,,,
1893,9/7/18 3:40,97.023,22.142,,,,,
1894,9/7/18 3:45,97.023,22.142,,,,,
1895,9/7/18 3:50,97.041,22.142,,,,,
1896,9/7/18 3:55,97.023,22.142,,,,,
1897,9/7/18 4:00,97.023,22.142,,,,,
1898,9/7/18 4:05,97.041,22.142,,,,,
1899,9/7/18 4:10,97.038,22.046,,,,,
1900,9/7/18 4:15,97.038,22.046,,,,,
1901,9/7/18 4:20,97.021,22.046,,,,,
1902,9/7/18 4:25,97.021,22.046,,,,,
1903,9/7/18 4:30,97.038,22.046,,,,,
1904,9/7/18 4:35,97.038,22.046,,,,,
1905,9/7/18 4:40,97.038,22.046,,,,,
1906,9/7/18 4:45,97.038,22.046,,,,,
1907,9/7/18 4:50,97.038,22.046,,,,,
1908,9/7/18 4:55,97.056,22.046,,,,,
1909,9/7/18 5:00,97.038,22.046,,,,,
1910,9/7/18 5:05,97.036,21.951,,,,,
1911,9/7/18 5:10,97.053,21.951,,,,,
1912,9/7/18 5:15,97.053,21.951,,,,,
1913,9/7/18 5:20,97.053,21.951,,,,,
1914,9/7/18 5:25,97.053,21.951,,,,,
1915,9/7/18 5:30,97.053,21.951,,,,,
1916,9/7/18 5:35,97.089,21.951,,,,,
1917,9/7/18 5:40,97.086,21.855,,,,,
1918,9/7/18 5:45,97.086,21.855,,,,,
1919,9/7/18 5:50,97.086,21.855,,,,,
1920,9/7/18 5:55,97.122,21.855,,,,,
1921,9/7/18 6:00,97.122,21.855,,,,,
1922,9/7/18 6:05,97.119,21.76,,,,,
1923,9/7/18 6:10,97.119,21.76,,,,,
1924,9/7/18 6:15,97.137,21.76,,,,,
1925,9/7/18 6:20,97.137,21.76,,,,,
1926,9/7/18 6:25,97.137,21.76,,,,,
1927,9/7/18 6:30,97.152,21.664,,,,,
1928,9/7/18 6:35,97.152,21.664,,,,,
1929,9/7/18 6:40,97.152,21.664,,,,,
1930,9/7/18 6:45,97.152,21.664,,,,,
1931,9/7/18 6:50,97.169,21.664,,,,,
1932,9/7/18 6:55,97.169,21.664,,,,,
1933,9/7/18 7:00,97.169,21.664,,,,,
1934,9/7/18 7:05,97.184,21.569,,,,,
1935,9/7/18 7:10,97.184,21.569,,,,,
1936,9/7/18 7:15,97.202,21.569,,,,,
1937,9/7/18 7:20,97.202,21.569,,,,,
1938,9/7/18 7:25,97.202,21.569,,,,,
1939,9/7/18 7:30,97.202,21.569,,,,,
1940,9/7/18 7:35,97.202,21.569,,,,,
1941,9/7/18 7:40,97.22,21.569,,,,,
1942,9/7/18 7:45,97.22,21.569,,,,,
1943,9/7/18 7:50,97.22,21.569,,,,,
