"ï»¿""Plot Title: OM_WL1""",,,,,,,,
#,"Date Time, GMT-07:00","Abs Pres, kPa (LGR S/N: 20389415, SEN S/N: 20389415)","Temp, Â°C (LGR S/N: 20389415, SEN S/N: 20389415)",Coupler Detached (LGR S/N: 20389415),Coupler Attached (LGR S/N: 20389415),Host Connected (LGR S/N: 20389415),Stopped (LGR S/N: 20389415),End Of File (LGR S/N: 20389415)
1714,9/6/18 12:45,97.146,24.931,,,,,
1715,9/6/18 12:50,97.146,24.931,,,,,
1716,9/6/18 12:55,97.13,24.931,,,,,
1717,9/6/18 13:00,97.114,24.931,,,,,
1718,9/6/18 13:05,97.114,24.931,,,,,
1719,9/6/18 13:10,97.098,24.931,,,,,
1720,9/6/18 13:15,97.098,24.931,,,,,
1721,9/6/18 13:20,97.082,24.931,,,,,
1722,9/6/18 13:25,97.069,25.028,,,,,
1723,9/6/18 13:30,97.053,25.028,,,,,
1724,9/6/18 13:35,97.056,25.125,,,,,
1725,9/6/18 13:40,97.056,25.125,,,,,
1726,9/6/18 13:45,97.043,25.222,,,,,
1727,9/6/18 13:50,97.043,25.222,,,,,
1728,9/6/18 13:55,97.03,25.319,,,,,
1729,9/6/18 14:00,97.032,25.416,,,,,
1730,9/6/18 14:05,97.016,25.416,,,,,
1731,9/6/18 14:10,97.019,25.513,,,,,
1732,9/6/18 14:15,97.022,25.61,,,,,
1733,9/6/18 14:20,97.009,25.708,,,,,
1734,9/6/18 14:25,96.98,25.805,,,,,
1735,9/6/18 14:30,96.998,25.902,,,,,
1736,9/6/18 14:35,96.969,26,,,,,
1737,9/6/18 14:40,96.969,26,,,,,
1738,9/6/18 14:45,96.972,26.097,,,,,
1739,9/6/18 14:50,96.975,26.195,,,,,
1740,9/6/18 14:55,96.943,26.195,,,,,
1741,9/6/18 15:00,96.946,26.292,,,,,
1742,9/6/18 15:05,96.93,26.292,,,,,
1743,9/6/18 15:10,96.917,26.39,,,,,
1744,9/6/18 15:15,96.903,26.488,,,,,
1745,9/6/18 15:20,96.906,26.585,,,,,
1746,9/6/18 15:25,96.89,26.585,,,,,
1747,9/6/18 15:30,96.909,26.683,,,,,
1748,9/6/18 15:35,96.896,26.781,,,,,
1749,9/6/18 15:40,96.899,26.879,,,,,
1750,9/6/18 15:45,96.885,26.977,,,,,
1751,9/6/18 15:50,96.883,26.879,,,,,
1752,9/6/18 15:55,96.88,26.781,,,,,
1753,9/6/18 16:00,96.874,26.585,,,,,
1754,9/6/18 16:05,96.869,26.39,,,,,
1755,9/6/18 16:10,96.866,26.292,,,,,
1756,9/6/18 16:15,96.848,26.195,,,,,
1757,9/6/18 16:20,96.842,26,,,,,
1758,9/6/18 16:25,96.84,25.902,,,,,
1759,9/6/18 16:30,96.853,25.805,,,,,
1760,9/6/18 16:35,96.834,25.708,,,,,
1761,9/6/18 16:40,96.832,25.61,,,,,
1762,9/6/18 16:45,96.845,25.513,,,,,
1763,9/6/18 16:50,96.842,25.416,,,,,
1764,9/6/18 16:55,96.839,25.319,,,,,
1765,9/6/18 17:00,96.821,25.222,,,,,
1766,9/6/18 17:05,96.834,25.125,,,,,
1767,9/6/18 17:10,96.831,25.028,,,,,
1768,9/6/18 17:15,96.813,24.931,,,,,
1769,9/6/18 17:20,96.81,24.835,,,,,
1770,9/6/18 17:25,96.823,24.738,,,,,
1771,9/6/18 17:30,96.823,24.738,,,,,
1772,9/6/18 17:35,96.805,24.641,,,,,
1773,9/6/18 17:40,96.805,24.641,,,,,
1774,9/6/18 17:45,96.821,24.641,,,,,
1775,9/6/18 17:50,96.821,24.641,,,,,
1776,9/6/18 17:55,96.818,24.545,,,,,
1777,9/6/18 18:00,96.818,24.545,,,,,
1778,9/6/18 18:05,96.815,24.448,,,,,
1779,9/6/18 18:10,96.813,24.351,,,,,
1780,9/6/18 18:15,96.81,24.255,,,,,
1781,9/6/18 18:20,96.81,24.255,,,,,
1782,9/6/18 18:25,96.807,24.158,,,,,
1783,9/6/18 18:30,96.805,24.062,,,,,
1784,9/6/18 18:35,96.802,23.966,,,,,
1785,9/6/18 18:40,96.784,23.869,,,,,
1786,9/6/18 18:45,96.797,23.773,,,,,
1787,9/6/18 18:50,96.794,23.677,,,,,
1788,9/6/18 18:55,96.794,23.677,,,,,
1789,9/6/18 19:00,96.807,23.581,,,,,
1790,9/6/18 19:05,96.807,23.581,,,,,
1791,9/6/18 19:10,96.807,23.581,,,,,
1792,9/6/18 19:15,96.807,23.581,,,,,
1793,9/6/18 19:20,96.823,23.581,,,,,
1794,9/6/18 19:25,96.823,23.581,,,,,
1795,9/6/18 19:30,96.807,23.581,,,,,
1796,9/6/18 19:35,96.821,23.484,,,,,
1797,9/6/18 19:40,96.821,23.484,,,,,
1798,9/6/18 19:45,96.834,23.388,,,,,
1799,9/6/18 19:50,96.834,23.388,,,,,
1800,9/6/18 19:55,96.847,23.292,,,,,
1801,9/6/18 20:00,96.863,23.292,,,,,
1802,9/6/18 20:05,96.863,23.292,,,,,
1803,9/6/18 20:10,96.879,23.292,,,,,
1804,9/6/18 20:15,96.879,23.292,,,,,
1805,9/6/18 20:20,96.876,23.196,,,,,
1806,9/6/18 20:25,96.876,23.196,,,,,
1807,9/6/18 20:30,96.876,23.196,,,,,
1808,9/6/18 20:35,96.876,23.196,,,,,
1809,9/6/18 20:40,96.889,23.1,,,,,
1810,9/6/18 20:45,96.889,23.1,,,,,
1811,9/6/18 20:50,96.905,23.1,,,,,
1812,9/6/18 20:55,96.921,23.1,,,,,
1813,9/6/18 21:00,96.903,23.004,,,,,
1814,9/6/18 21:05,96.903,23.004,,,,,
1815,9/6/18 21:10,96.918,23.004,,,,,
1816,9/6/18 21:15,96.918,23.004,,,,,
1817,9/6/18 21:20,96.918,23.004,,,,,
1818,9/6/18 21:25,96.903,23.004,,,,,
1819,9/6/18 21:30,96.918,23.004,,,,,
1820,9/6/18 21:35,96.916,22.908,,,,,
1821,9/6/18 21:40,96.9,22.908,,,,,
1822,9/6/18 21:45,96.932,22.908,,,,,
1823,9/6/18 21:50,96.932,22.908,,,,,
1824,9/6/18 21:55,96.916,22.908,,,,,
1825,9/6/18 22:00,96.932,22.908,,,,,
1826,9/6/18 22:05,96.929,22.812,,,,,
1827,9/6/18 22:10,96.945,22.812,,,,,
1828,9/6/18 22:15,96.945,22.812,,,,,
1829,9/6/18 22:20,96.961,22.812,,,,,
1830,9/6/18 22:25,96.961,22.812,,,,,
1831,9/6/18 22:30,96.961,22.812,,,,,
1832,9/6/18 22:35,96.961,22.812,,,,,
1833,9/6/18 22:40,96.961,22.812,,,,,
1834,9/6/18 22:45,96.942,22.717,,,,,
1835,9/6/18 22:50,96.958,22.717,,,,,
1836,9/6/18 22:55,96.958,22.717,,,,,
1837,9/6/18 23:00,96.958,22.717,,,,,
1838,9/6/18 23:05,96.974,22.717,,,,,
1839,9/6/18 23:10,96.974,22.717,,,,,
1840,9/6/18 23:15,96.958,22.717,,,,,
1841,9/6/18 23:20,96.99,22.717,,,,,
1842,9/6/18 23:25,96.99,22.717,,,,,
1843,9/6/18 23:30,96.987,22.621,,,,,
1844,9/6/18 23:35,96.987,22.621,,,,,
1845,9/6/18 23:40,96.987,22.621,,,,,
1846,9/6/18 23:45,96.987,22.621,,,,,
1847,9/6/18 23:50,96.971,22.621,,,,,
1848,9/6/18 23:55,96.971,22.621,,,,,
1849,9/7/18 0:00,96.971,22.621,,,,,
1850,9/7/18 0:05,96.987,22.621,,,,,
1851,9/7/18 0:10,96.987,22.621,,,,,
1852,9/7/18 0:15,97.003,22.621,,,,,
1853,9/7/18 0:20,96.985,22.525,,,,,
1854,9/7/18 0:25,97,22.525,,,,,
1855,9/7/18 0:30,97.016,22.525,,,,,
1856,9/7/18 0:35,97.016,22.525,,,,,
1857,9/7/18 0:40,97.016,22.525,,,,,
1858,9/7/18 0:45,97.016,22.525,,,,,
1859,9/7/18 0:50,97.016,22.525,,,,,
1860,9/7/18 0:55,97,22.525,,,,,
1861,9/7/18 1:00,96.998,22.429,,,,,
1862,9/7/18 1:05,96.998,22.429,,,,,
1863,9/7/18 1:10,96.998,22.429,,,,,
1864,9/7/18 1:15,96.998,22.429,,,,,
1865,9/7/18 1:20,96.998,22.429,,,,,
1866,9/7/18 1:25,96.998,22.429,,,,,
1867,9/7/18 1:30,96.998,22.429,,,,,
1868,9/7/18 1:35,96.979,22.333,,,,,
1869,9/7/18 1:40,96.995,22.333,,,,,
1870,9/7/18 1:45,96.995,22.333,,,,,
1871,9/7/18 1:50,96.995,22.333,,,,,
1872,9/7/18 1:55,97.011,22.333,,,,,
1873,9/7/18 2:00,97.011,22.333,,,,,
1874,9/7/18 2:05,97.011,22.333,,,,,
1875,9/7/18 2:10,97.008,22.238,,,,,
1876,9/7/18 2:15,97.008,22.238,,,,,
1877,9/7/18 2:20,97.008,22.238,,,,,
1878,9/7/18 2:25,97.008,22.238,,,,,
1879,9/7/18 2:30,97.008,22.238,,,,,
1880,9/7/18 2:35,97.008,22.238,,,,,
1881,9/7/18 2:40,97.008,22.238,,,,,
1882,9/7/18 2:45,96.993,22.238,,,,,
1883,9/7/18 2:50,96.99,22.142,,,,,
1884,9/7/18 2:55,96.99,22.142,,,,,
1885,9/7/18 3:00,97.006,22.142,,,,,
1886,9/7/18 3:05,97.006,22.142,,,,,
1887,9/7/18 3:10,97.022,22.142,,,,,
1888,9/7/18 3:15,97.006,22.142,,,,,
1889,9/7/18 3:20,97.022,22.142,,,,,
1890,9/7/18 3:25,97.019,22.046,,,,,
1891,9/7/18 3:30,97.019,22.046,,,,,
1892,9/7/18 3:35,97.003,22.046,,,,,
1893,9/7/18 3:40,97.019,22.046,,,,,
1894,9/7/18 3:45,97.019,22.046,,,,,
1895,9/7/18 3:50,97.019,22.046,,,,,
1896,9/7/18 3:55,97.019,22.046,,,,,
1897,9/7/18 4:00,97.003,22.046,,,,,
1898,9/7/18 4:05,97.016,21.951,,,,,
1899,9/7/18 4:10,97.016,21.951,,,,,
1900,9/7/18 4:15,97.001,21.951,,,,,
1901,9/7/18 4:20,97.016,21.951,,,,,
1902,9/7/18 4:25,97.001,21.951,,,,,
1903,9/7/18 4:30,97.016,21.951,,,,,
1904,9/7/18 4:35,97.016,21.951,,,,,
1905,9/7/18 4:40,97.032,21.951,,,,,
1906,9/7/18 4:45,97.032,21.951,,,,,
1907,9/7/18 4:50,97.032,21.951,,,,,
1908,9/7/18 4:55,97.032,21.951,,,,,
1909,9/7/18 5:00,97.046,21.855,,,,,
1910,9/7/18 5:05,97.03,21.855,,,,,
1911,9/7/18 5:10,97.03,21.855,,,,,
1912,9/7/18 5:15,97.03,21.855,,,,,
1913,9/7/18 5:20,97.046,21.855,,,,,
1914,9/7/18 5:25,97.046,21.855,,,,,
1915,9/7/18 5:30,97.046,21.855,,,,,
1916,9/7/18 5:35,97.077,21.855,,,,,
1917,9/7/18 5:40,97.061,21.855,,,,,
1918,9/7/18 5:45,97.075,21.76,,,,,
1919,9/7/18 5:50,97.075,21.76,,,,,
1920,9/7/18 5:55,97.09,21.76,,,,,
1921,9/7/18 6:00,97.106,21.76,,,,,
1922,9/7/18 6:05,97.104,21.664,,,,,
1923,9/7/18 6:10,97.104,21.664,,,,,
1924,9/7/18 6:15,97.12,21.664,,,,,
1925,9/7/18 6:20,97.104,21.664,,,,,
1926,9/7/18 6:25,97.133,21.569,,,,,
1927,9/7/18 6:30,97.133,21.569,,,,,
1928,9/7/18 6:35,97.133,21.569,,,,,
1929,9/7/18 6:40,97.149,21.569,,,,,
1930,9/7/18 6:45,97.165,21.569,,,,,
1931,9/7/18 6:50,97.149,21.569,,,,,
1932,9/7/18 6:55,97.146,21.473,,,,,
1933,9/7/18 7:00,97.162,21.473,,,,,
1934,9/7/18 7:05,97.146,21.473,,,,,
1935,9/7/18 7:10,97.162,21.473,,,,,
1936,9/7/18 7:15,97.162,21.473,,,,,
1937,9/7/18 7:20,97.162,21.473,,,,,
1938,9/7/18 7:25,97.178,21.473,,,,,
1939,9/7/18 7:30,97.178,21.473,,,,,
1940,9/7/18 7:35,97.194,21.473,,,,,
1941,9/7/18 7:40,97.194,21.473,,,,,
1942,9/7/18 7:45,97.194,21.473,,,,,
1943,9/7/18 7:50,97.194,21.473,,,,,
1944,9/7/18 7:55,97.194,21.473,,,,,
1945,9/7/18 8:00,97.18,21.569,,,,,
1946,9/7/18 8:05,97.18,21.569,,,,,
1947,9/7/18 8:10,97.196,21.569,,,,,
1948,9/7/18 8:15,97.18,21.569,,,,,
1949,9/7/18 8:20,97.196,21.569,,,,,
1950,9/7/18 8:25,97.199,21.664,,,,,
1951,9/7/18 8:30,97.183,21.664,,,,,
1952,9/7/18 8:35,97.199,21.664,,,,,
1953,9/7/18 8:40,97.17,21.76,,,,,
1954,9/7/18 8:45,97.186,21.76,,,,,
1955,9/7/18 8:50,97.186,21.76,,,,,
1956,9/7/18 8:55,97.201,21.76,,,,,
1957,9/7/18 9:00,97.204,21.855,,,,,
1958,9/7/18 9:05,97.204,21.855,,,,,
1959,9/7/18 9:10,97.188,21.855,,,,,
1960,9/7/18 9:15,97.204,21.855,,,,,
1961,9/7/18 9:20,97.207,21.951,,,,,
1962,9/7/18 9:25,97.207,21.951,,,,,
1963,9/7/18 9:30,97.222,21.951,,,,,
1964,9/7/18 9:35,97.225,22.046,,,,,
1965,9/7/18 9:40,97.209,22.046,,,,,
1966,9/7/18 9:45,97.209,22.046,,,,,
1967,9/7/18 9:50,97.212,22.142,,,,,
1968,9/7/18 9:55,97.196,22.142,,,,,
1969,9/7/18 10:00,97.199,22.238,,,,,
1970,9/7/18 10:05,97.199,22.238,,,,,
1971,9/7/18 10:10,97.183,22.238,,,,,
1972,9/7/18 10:15,97.201,22.333,,,,,
1973,9/7/18 10:20,97.185,22.333,,,,,
1974,9/7/18 10:25,97.188,22.429,,,,,
1975,9/7/18 10:30,97.188,22.429,,,,,
1976,9/7/18 10:35,97.172,22.429,,,,,
1977,9/7/18 10:40,97.175,22.525,,,,,
1978,9/7/18 10:45,97.175,22.525,,,,,
1979,9/7/18 10:50,97.177,22.621,,,,,
1980,9/7/18 10:55,97.146,22.621,,,,,
1981,9/7/18 11:00,97.162,22.621,,,,,
1982,9/7/18 11:05,97.148,22.717,,,,,
1983,9/7/18 11:10,97.151,22.812,,,,,
1984,9/7/18 11:15,97.151,23.388,,,,,
1985,9/7/18 11:20,97.13,23.773,,,,,
1986,9/7/18 11:25,97.148,23.869,,,,,
1987,9/7/18 11:30,97.17,25.222,,,,,
1988,9/7/18 11:35,97.156,27.567,,,,,
1989,9/7/18 11:40,97.161,29.452,,,,,
1990,9/7/18 11:45,97.17,30.862,,,,,
1991,9/7/18 11:50,97.154,31.983,,,,,
1992,9/7/18 11:55,97.168,33.014,,,,,
1993,9/7/18 12:00,97.154,33.639,,,,,
1994,9/7/18 12:05,97.167,34.058,,,,,
1995,9/7/18 12:10,97.179,34.479,,,,,
1996,9/7/18 12:15,97.156,34.796,,,,,
1997,9/7/18 12:20,97.15,35.115,,,,,
1998,9/7/18 12:25,97.159,35.435,,,,,
1999,9/7/18 12:30,97.149,35.649,,,,,
2000,9/7/18 12:35,97.143,35.971,,,,,
2001,9/7/18 12:40,97.137,36.295,,,,,
2002,9/7/18 12:45,97.13,36.62,,,,,
2003,9/7/18 12:50,97.108,36.946,,,,,
2004,9/7/18 12:55,97.102,37.274,,,,,
2005,9/7/18 13:00,97.108,37.494,,,,,
2006,9/7/18 13:05,97.102,37.824,,,,,
2007,9/7/18 13:10,97.08,38.157,,,,,
2008,9/7/18 13:15,97.09,38.49,,,,,
2009,9/7/18 13:20,97.084,38.826,,,,,
2010,9/7/18 13:25,97.062,39.163,,,,,
2011,9/7/18 13:30,97.06,39.615,,,,,
2012,9/7/18 13:35,97.07,39.957,,,,,
2013,9/7/18 13:40,97.052,40.415,,,,,
2014,9/7/18 13:45,97.053,40.992,,,,,
2015,9/7/18 13:50,97.051,41.458,,,,,
2016,9/7/18 13:55,97.037,42.046,,,,,
2017,9/7/18 14:00,97.036,42.52,,,,,
2018,9/7/18 14:05,97.018,42.998,,,,,
2019,9/7/18 14:10,97.001,43.48,,,,,
2020,9/7/18 14:15,97.012,43.844,,,,,
2021,9/7/18 14:20,96.976,44.211,,,,,
2022,9/7/18 14:25,96.947,44.334,,,,,
2023,9/7/18 14:30,96.951,44.457,,,,,
2024,9/7/18 14:35,96.931,44.334,,,,,
2025,9/7/18 14:40,96.92,43.966,,,,,
2026,9/7/18 14:45,96.909,43.601,,,,,
2027,9/7/18 14:50,96.902,43.359,,,,,
2028,9/7/18 14:55,96.903,42.878,,,,,
2029,9/7/18 15:00,96.876,42.52,,,,,
2030,9/7/18 15:05,96.881,42.164,,,,,
2031,9/7/18 15:10,96.874,41.928,,,,,
2032,9/7/18 15:15,96.881,42.164,,,,,
2033,9/7/18 15:20,96.86,42.52,,,,,
2034,9/7/18 15:25,96.859,42.998,,,,,
2035,9/7/18 15:30,96.838,43.359,,,,,
2036,9/7/18 15:35,96.833,43.723,,,,,
2037,9/7/18 15:40,96.84,43.966,,,,,
2038,9/7/18 15:45,96.832,44.211,,,,,
2039,9/7/18 15:50,96.824,44.457,,,,,
2040,9/7/18 15:55,96.811,44.58,,,,,
2041,9/7/18 16:00,96.827,44.58,,,,,
2042,9/7/18 16:05,96.824,44.457,,,,,
2043,9/7/18 16:10,96.788,44.334,,,,,
2044,9/7/18 16:15,96.8,44.211,,,,,
2045,9/7/18 16:20,96.777,43.966,,,,,
2046,9/7/18 16:25,96.766,43.601,,,,,
2047,9/7/18 16:30,96.774,43.359,,,,,
2048,9/7/18 16:35,96.755,43.238,,,,,
2049,9/7/18 16:40,96.747,42.998,,,,,
2050,9/7/18 16:45,96.76,42.878,,,,,
2051,9/7/18 16:50,96.756,42.758,,,,,
2052,9/7/18 16:55,96.768,42.639,,,,,
2053,9/7/18 17:00,96.765,42.52,,,,,
2054,9/7/18 17:05,96.761,42.401,,,,,
2055,9/7/18 17:10,96.742,42.282,,,,,
2056,9/7/18 17:15,96.742,42.282,,,,,
2057,9/7/18 17:20,96.738,42.164,,,,,
2058,9/7/18 17:25,96.738,42.164,,,,,
2059,9/7/18 17:30,96.734,42.046,,,,,
2060,9/7/18 17:35,96.715,41.928,,,,,
2061,9/7/18 17:40,96.727,41.81,,,,,
2062,9/7/18 17:45,96.724,41.692,,,,,
2063,9/7/18 17:50,96.736,41.575,,,,,
2064,9/7/18 17:55,96.733,41.458,,,,,
2065,9/7/18 18:00,96.733,41.458,,,,,
2066,9/7/18 18:05,96.729,41.341,,,,,
2067,9/7/18 18:10,96.729,41.341,,,,,
2068,9/7/18 18:15,96.71,41.225,,,,,
2069,9/7/18 18:20,96.726,41.225,,,,,
2070,9/7/18 18:25,96.738,41.108,,,,,
2071,9/7/18 18:30,96.738,41.108,,,,,
2072,9/7/18 18:35,96.719,40.992,,,,,
2073,9/7/18 18:40,96.735,40.992,,,,,
2074,9/7/18 18:45,96.731,40.876,,,,,
2075,9/7/18 18:50,96.715,40.876,,,,,
2076,9/7/18 18:55,96.731,40.876,,,,,
2077,9/7/18 19:00,96.728,40.761,,,,,
2078,9/7/18 19:05,96.728,40.761,,,,,
2079,9/7/18 19:10,96.724,40.645,,,,,
2080,9/7/18 19:15,96.721,40.53,,,,,
2081,9/7/18 19:20,96.721,40.53,,,,,
2082,9/7/18 19:25,96.733,40.415,,,,,
2083,9/7/18 19:30,96.73,40.3,,,,,
2084,9/7/18 19:35,96.726,40.185,,,,,
2085,9/7/18 19:40,96.736,39.957,,,,,
2086,9/7/18 19:45,96.745,39.729,,,,,
2087,9/7/18 19:50,96.738,39.502,,,,,
2088,9/7/18 19:55,96.75,39.389,,,,,
2089,9/7/18 20:00,96.76,39.163,,,,,
2090,9/7/18 20:05,96.756,39.05,,,,,
2091,9/7/18 20:10,96.769,38.938,,,,,
2092,9/7/18 20:15,96.782,38.826,,,,,
2093,9/7/18 20:20,96.778,38.714,,,,,
2094,9/7/18 20:25,96.775,38.602,,,,,
2095,9/7/18 20:30,96.772,38.49,,,,,
2096,9/7/18 20:35,96.784,38.379,,,,,
2097,9/7/18 20:40,96.797,38.268,,,,,
2098,9/7/18 20:45,96.794,38.157,,,,,
2099,9/7/18 20:50,96.794,38.157,,,,,
2100,9/7/18 20:55,96.79,38.046,,,,,
2101,9/7/18 21:00,96.806,38.046,,,,,
2102,9/7/18 21:05,96.803,37.935,,,,,
2103,9/7/18 21:10,96.8,37.824,,,,,
2104,9/7/18 21:15,96.812,37.714,,,,,
2105,9/7/18 21:20,96.793,37.604,,,,,
2106,9/7/18 21:25,96.809,37.604,,,,,
2107,9/7/18 21:30,96.79,37.494,,,,,
2108,9/7/18 21:35,96.818,37.384,,,,,
2109,9/7/18 21:40,96.803,37.384,,,,,
2110,9/7/18 21:45,96.799,37.274,,,,,
2111,9/7/18 21:50,96.796,37.165,,,,,
2112,9/7/18 21:55,96.796,37.165,,,,,
2113,9/7/18 22:00,96.793,37.055,,,,,
2114,9/7/18 22:05,96.809,37.055,,,,,
2115,9/7/18 22:10,96.806,36.946,,,,,
2116,9/7/18 22:15,96.806,36.946,,,,,
2117,9/7/18 22:20,96.818,36.837,,,,,
2118,9/7/18 22:25,96.815,36.728,,,,,
2119,9/7/18 22:30,96.831,36.728,,,,,
2120,9/7/18 22:35,96.828,36.62,,,,,
2121,9/7/18 22:40,96.841,36.511,,,,,
2122,9/7/18 22:45,96.841,36.511,,,,,
2123,9/7/18 22:50,96.821,36.403,,,,,
2124,9/7/18 22:55,96.825,36.511,,,,,
2125,9/7/18 23:00,96.831,36.728,,,,,
2126,9/7/18 23:05,96.815,36.728,,,,,
2127,9/7/18 23:10,96.818,36.837,,,,,
2128,9/7/18 23:15,96.815,36.728,,,,,
2129,9/7/18 23:20,96.831,36.728,,,,,
2130,9/7/18 23:25,96.828,36.62,,,,,
2131,9/7/18 23:30,96.825,36.511,,,,,
2132,9/7/18 23:35,96.825,36.511,,,,,
2133,9/7/18 23:40,96.828,36.62,,,,,
2134,9/7/18 23:45,96.831,36.728,,,,,
2135,9/7/18 23:50,96.834,36.837,,,,,
2136,9/7/18 23:55,96.841,37.055,,,,,
2137,9/8/18 0:00,96.831,37.274,,,,,
2138,9/8/18 0:05,96.834,37.384,,,,,
2139,9/8/18 0:10,96.838,37.494,,,,,
2140,9/8/18 0:15,96.841,37.604,,,,,
2141,9/8/18 0:20,96.841,37.604,,,,,
2142,9/8/18 0:25,96.844,37.714,,,,,
2143,9/8/18 0:30,96.841,37.604,,,,,
2144,9/8/18 0:35,96.841,37.604,,,,,
2145,9/8/18 0:40,96.844,37.714,,,,,
2146,9/8/18 0:45,96.828,37.714,,,,,
2147,9/8/18 0:50,96.844,37.714,,,,,
2148,9/8/18 0:55,96.825,37.604,,,,,
2149,9/8/18 1:00,96.831,37.274,,,,,
2150,9/8/18 1:05,96.841,37.055,,,,,
2151,9/8/18 1:10,96.834,36.837,,,,,
2152,9/8/18 1:15,96.844,36.62,,,,,
2153,9/8/18 1:20,96.837,36.403,,,,,
2154,9/8/18 1:25,96.85,36.295,,,,,
2155,9/8/18 1:30,96.844,36.079,,,,,
2156,9/8/18 1:35,96.841,35.971,,,,,
2157,9/8/18 1:40,96.834,35.756,,,,,
2158,9/8/18 1:45,96.847,35.649,,,,,
2159,9/8/18 1:50,96.828,35.542,,,,,
2160,9/8/18 1:55,96.828,35.542,,,,,
2161,9/8/18 2:00,96.828,35.542,,,,,
2162,9/8/18 2:05,96.841,35.435,,,,,
2163,9/8/18 2:10,96.841,35.435,,,,,
2164,9/8/18 2:15,96.835,35.222,,,,,
2165,9/8/18 2:20,96.835,35.222,,,,,
2166,9/8/18 2:25,96.819,35.222,,,,,
2167,9/8/18 2:30,96.822,35.328,,,,,
2168,9/8/18 2:35,96.825,35.435,,,,,
2169,9/8/18 2:40,96.812,35.542,,,,,
2170,9/8/18 2:45,96.825,35.435,,,,,
2171,9/8/18 2:50,96.809,35.435,,,,,
2172,9/8/18 2:55,96.819,35.222,,,,,
2173,9/8/18 3:00,96.8,35.115,,,,,
2174,9/8/18 3:05,96.828,35.009,,,,,
2175,9/8/18 3:10,96.825,34.903,,,,,
2176,9/8/18 3:15,96.835,34.691,,,,,
2177,9/8/18 3:20,96.835,34.691,,,,,
2178,9/8/18 3:25,96.832,34.585,,,,,
2179,9/8/18 3:30,96.832,34.585,,,,,
2180,9/8/18 3:35,96.829,34.479,,,,,
2181,9/8/18 3:40,96.842,34.374,,,,,
2182,9/8/18 3:45,96.839,34.268,,,,,
2183,9/8/18 3:50,96.836,34.163,,,,,
2184,9/8/18 3:55,96.836,34.163,,,,,
2185,9/8/18 4:00,96.833,34.058,,,,,
2186,9/8/18 4:05,96.849,34.058,,,,,
2187,9/8/18 4:10,96.861,33.953,,,,,
2188,9/8/18 4:15,96.842,33.848,,,,,
2189,9/8/18 4:20,96.839,33.743,,,,,
2190,9/8/18 4:25,96.855,33.743,,,,,
2191,9/8/18 4:30,96.836,33.639,,,,,
2192,9/8/18 4:35,96.855,33.743,,,,,
2193,9/8/18 4:40,96.855,33.743,,,,,
2194,9/8/18 4:45,96.839,33.743,,,,,
2195,9/8/18 4:50,96.842,33.848,,,,,
2196,9/8/18 4:55,96.845,33.953,,,,,
2197,9/8/18 5:00,96.849,34.058,,,,,
2198,9/8/18 5:05,96.839,34.268,,,,,
2199,9/8/18 5:10,96.871,34.268,,,,,
2200,9/8/18 5:15,96.858,34.374,,,,,
2201,9/8/18 5:20,96.858,34.374,,,,,
2202,9/8/18 5:25,96.858,34.374,,,,,
2203,9/8/18 5:30,96.871,34.268,,,,,
2204,9/8/18 5:35,96.871,34.268,,,,,
2205,9/8/18 5:40,96.883,34.163,,,,,
2206,9/8/18 5:45,96.88,34.058,,,,,
2207,9/8/18 5:50,96.877,33.953,,,,,
2208,9/8/18 5:55,96.874,33.848,,,,,
2209,9/8/18 6:00,96.871,33.743,,,,,
2210,9/8/18 6:05,96.871,33.743,,,,,
2211,9/8/18 6:10,96.884,33.639,,,,,
2212,9/8/18 6:15,96.865,33.535,,,,,
2213,9/8/18 6:20,96.894,33.43,,,,,
2214,9/8/18 6:25,96.891,33.326,,,,,
2215,9/8/18 6:30,96.888,33.222,,,,,
2216,9/8/18 6:35,96.901,33.118,,,,,
2217,9/8/18 6:40,96.901,33.118,,,,,
2218,9/8/18 6:45,96.92,33.222,,,,,
2219,9/8/18 6:50,96.923,33.326,,,,,
2220,9/8/18 6:55,96.929,33.535,,,,,
2221,9/8/18 7:00,96.929,33.535,,,,,
2222,9/8/18 7:05,96.929,33.535,,,,,
2223,9/8/18 7:10,96.948,33.639,,,,,
2224,9/8/18 7:15,96.945,33.535,,,,,
2225,9/8/18 7:20,96.942,33.43,,,,,
2226,9/8/18 7:25,96.939,33.326,,,,,
2227,9/8/18 7:30,96.952,33.222,,,,,
2228,9/8/18 7:35,96.952,33.222,,,,,
2229,9/8/18 7:40,96.952,33.222,,,,,
2230,9/8/18 7:45,96.952,33.222,,,,,
2231,9/8/18 7:50,96.955,33.326,,,,,
2232,9/8/18 7:55,96.958,33.43,,,,,
2233,9/8/18 8:00,96.976,33.535,,,,,
2234,9/8/18 8:05,96.967,33.743,,,,,
2235,9/8/18 8:10,96.983,33.743,,,,,
2236,9/8/18 8:15,96.983,33.743,,,,,
2237,9/8/18 8:20,96.967,33.743,,,,,
2238,9/8/18 8:25,96.967,33.743,,,,,
2239,9/8/18 8:30,96.998,33.743,,,,,
2240,9/8/18 8:35,96.98,33.639,,,,,
2241,9/8/18 8:40,96.995,33.639,,,,,
2242,9/8/18 8:45,96.976,33.535,,,,,
2243,9/8/18 8:50,96.992,33.535,,,,,
